english,lunyoro
[GENERAL] to bite a small piece from something big,okuguga
[GENERAL] to nibble at something hard,okuguguna
[GENERAL] to walk with difficulty while carrying something heavy,okuguguza
[GENERAL] to collect fire from a neighbour,okuguha
[GENERAL] to make a fire from burning coals,okuguha
[GENERAL] to be firm or confident,okuguma
[GENERAL] to stay in one place for a long time,okuguma
[GENERAL] to endure,okugumaanya
[GENERAL] to keep quiet,okugumba
[GENERAL] to move in an unstable way while shaking,okugumba
[GENERAL] to be brave: invulnerable to danger,okugumba
[GENERAL] to sit quietly while doing nothing and trying to look important,okugumbika
[GENERAL] to go through a difficult time,okugumirwa
[GENERAL] to be patient,okugumisiriza
[GENERAL] to persevere or accept suffering without complaining,okugumisiriza
[GENERAL] to move on,okugumizamu
[GENERAL] to encourage or comfort someone,okugumya
[GENERAL] to be stunted,okuguna
[GENERAL] to withhold something from someone,okugundiira
[GENERAL] to eat something and get satisfied with it,okugunduuka
[GENERAL] to beat somebody heavily especially in a fight,okugunduura
[GENERAL] (of animals and persons) to be mature or show characteristics of old age,okugunduura
[GENERAL] to refuse to sleep with a woman,okugunga
[GENERAL] to block the way,okugungira
[GENERAL] to build an embarkment or dam to stop the flow of water,okugungira
[GENERAL] to compose songs,okugunja
[GENERAL] to be civilised,okugunjuka
"[GENERAL] to be educated, civilised or trained",okugunjuka
[GENERAL] to train someone in something,okugunjura
[GENERAL] to open eyes widely,okugunura
[GENERAL] to buy,okugura
[GENERAL] to doubt,okuguraagurusa
[GENERAL] to be unstable or change often,okuguraguruka
[GENERAL] to pay money to someone to do something on your behalf,okuguriirira
[GENERAL] to bribe someone with money or a gift in order to get favours from him or her,okuguriirira
[GENERAL] the limb on which a person or animal walks or stands,okuguru
[GENERAL] to jump,okuguruka
[GENERAL] to rise up early in the morning and go,okuguruka
[GENERAL] to be scared or frightened by something,okugurukibwa
[GENERAL] to jump at something,okugurukira
[GENERAL] to surprise someone with an unexpected tackle or move,okugurukira
[GENERAL] to make an unexpected tackle,okugurukera
[GENERAL] to feel sad and depressed,okugurumba
[GENERAL] (of cows) to refuse to give milk,okugurusa
[GENERAL] to chase something e.g. birds,okugurusa
[GENERAL] to beat someone or something,okuguta
[GENERAL] to die suddenly when one is not sick,okugutuka
[GENERAL] to become emotional over something good or bad,okuguubwa
[GENERAL] to live long beyond the expected lifespan,okuguugura
[GENERAL] to be rebelious,okuguuriima
[GENERAL] to use idioms and sayings,okuguutuura
[GENERAL] to feel a lot of discomfort after eating a lot of food,okuguuyaguuya
[GENERAL] to stubbornly refuse to do something,okuguuza
[GENERAL] to sell,okuguza
[GENERAL] to borrow,okuguza
[GENERAL] to fall down or to drop suddenly,okugwa
[GENERAL] to fail: not being able to succeed in doing something,okugwa
[GENERAL] to stay for a long time without getting married,okugwa-aha-mahega
"[GENERAL] to fall and lose one's senses, speech or does things he or she is not aware of as a result of being demon possesed",okugwa-ebyaga
[GENERAL] to experience indigestion,okugwa-empihi
[GENERAL] a temporary loss of consciousness,okugwa-ensazi
[GENERAL] to be in an unfriendly state,okugwagwana
[GENERAL] to feel good,okugwage
[GENERAL] to be confortable or satisfied with what one has,okugwage
[GENERAL] to find or attack someone (e.g. a thief)after a long search,okugwaho
[GENERAL] to fall involuntarily in shock,okugwa-kihuumura
[GENERAL] to pay back what one owes,okugwana
[GENERAL] equality,okugwana
[GENERAL] the act of embracing,okugwa-omunda
[GENERAL] to fall asleep,okugwejegera
[GENERAL] to flatter someone,okugwengagwenga
[GENERAL] to fall on someone or something,okugwera
[GENERAL] to waylay someone,okugwera
[GENERAL] to side with someone,okugwera-orubaju
[GENERAL] to be partial,okugwera-orubaju
[GENERAL] to stagger as when under the influence of alcohol,okugwererana
[GENERAL] to be in a situation where one experiences a misfortune,okugwererwa
[GENERAL] to walk or move together,okugwihanamu
[GENERAL] to finish or complete a task e.g. to cultivate a portion of the garden one is supposed to dig up to the end,okugwisa
[GENERAL] to fool someone,okugega
[GENERAL] to creak,okugegema
[GENERAL] to produce croaking or high pitched sound,okugegema
[GENERAL] to filter,okugegena
[GENERAL] to create a problem for someone,okugegeza
[GENERAL] to compel,okugema
[GENERAL] to immunise,okugema
[GENERAL] to grow,okugemeka
[HEALTH_AND_MEDICINE] to take food or milk to someone (usually in hospital),okugemura
[GENERAL] to leave,okugenda
[GENERAL] to do something intentionally,okugenderera
[GENERAL] to repair in a haphazard manner something that has been damaged,okugenga
[GENERAL] to bone-set compound fractures that is done traditionally,okugenga
"[GENERAL] to advise, or counsel",okugengera
[GENERAL] to treat someone with respect,okugenya
[GENERAL] to be hospitable towards someone,okugenya
[GENERAL] to measure or to weigh,okugenza
[GENERAL] to become very ripe and very sweet,okugera
[GENERAL] to compare one thing with another,okugerageranisa
[GENERAL] to be sarcastic: to make a mocking,okugerega
[GENERAL] to redicule someone,okugerega
[GENERAL] to levy tax,okugereka
[GENERAL] to put something on top of another thing,okugereka
[GENERAL] to reduce the tax levied on something,okugeruura
[GENERAL] to remove something that has been placed on top of another thing e.g in food cooked in the same saucepan,okugeruura
[GENERAL] to reap or to harvest,okugesa
[EDUCATION_AND_LEARNING] to put someone or something to test e.g. through a test or examination,okugeza
[GENERAL] to moisten something that is dissolvable,okugeza
[GENERAL] to try,okugezaho
[GENERAL] to give,okuha
[GENERAL] to be satisfied,okuhaaga
[GENERAL] to disparage,okuhaaha
[GENERAL] to harass,okuhaahaana .
[GENERAL] to breathe very fast,okuhaahagira
[GENERAL] to go searching for something all over the place,okuhaahura
[GENERAL] to squeeze something from something,okuhaahuuza
[GENERAL] to sway while walking,okuhaahuuza
[GENERAL] to argue or haggle over something,okuhaajana
[GENERAL] to lose fertility as a result of overcultivation,okuhaamuuka
[GENERAL] to barter,okuhaanisa
[GENERAL] to pluck feathers from a bird,okuhaanya
[COMMON_ANIMALS] to pluck something e.g. feathers from a chicken,okuhaanyura
[GENERAL] to run or walk fast,okuhaanyuza
[GENERAL] to be adamant,okuhaasa
[GENERAL] to insist on doing something,okuhaasa
[GENERAL] to purify or cleanse,okuhaasirira
[GENERAL] to peel,okuhaata
[GENERAL] to compel or force someone to do something,okuhaatiika
[GENERAL] to finish milking,okuhaaza
[GENERAL] to go astray or lose direction,okuhaba
[GENERAL] to report a case to police or other authority,okuhababa
[GENERAL] to sue someone in the courts of law,okuhababa
[GENERAL] to advise,okuhabura
[GENERAL] to guide or direct,okuhabura
[GENERAL] to cut the dry leaves from the banana plant,okuhaburira
[GENERAL] to prune,okuhaburira
[GENERAL] to find the way,okuhabuuka
[GENERAL] to ask for direction,okuhabuza
[GENERAL] to support,kuha-emikono
[GENERAL] to contemptuously cast a person out or show him or her the door,okuha-engata
[GENERAL] to inflate or swell,okuhaga
[GENERAL] to instigate someone to do something,okuhaga
[GENERAL] to be stuck in the teeth or the throat,okuhagama
[GENERAL] to sharpen,okuhagara
[GENERAL] to be of degenerate character,okuhagara
[GENERAL] to carry (e.g. a baby) under the arm,kuhagatira
[GENERAL] to side with someone especially when he or she has done something wrong,okuhagika
[GENERAL] to support someone or his or her cause,okuhagira
[GENERAL] to become detached,okuhaguka
[GENERAL] to force something off another thing it was attached to,okuhagura
[NATURE_AND_ENVIRONMENT] to take cows a distance away to look for salty water especially near a hot spring,okuhaguura
"[GENERAL] to start or mark the beginning of the journey, an activity, a plan, race",okuhaha
[GENERAL] to panic,okuhaha
[GENERAL] to panic or become nervous,okuhahaara
[GENERAL] to make someone panic or nervous,okuhahaaza
[GENERAL] to dig up (e.g potatoes) from the soil,okuhaiga
[GENERAL] to fall sick as a result of an asthmatic attack,okuhaima
[GENERAL] to experience difficulty in breathing,okuhaima
[GENERAL] to praise,okuhaisa
[GENERAL] (of animals) to be pregnant,okuhaka
[GENERAL] to contradict,okuhakanisa
[GENERAL] to disagree with someone's view or opinion,okuhakanisa
[GENERAL] to draw out or extract e.g. honey from a hive,okuhakuura
[GENERAL] to live under the patronage of someone,okuhakwa
"[GENERAL] to fasten, stick or paste",okuhamatika
[GENERAL] to rape,okuhamba
[GENERAL] to take over or capture by force,okuhamba
[GENERAL] to force by way of climbing,okuhamba
[GENERAL] to accuse someone unjustly of stealing,okuhambaara
[GENERAL] to do something unexpectedly e.g. buying something one has not planned to,okuhambaituka
"[GENERAL] to catch up with someone, when people have been running, one ahead of the other(s), and they catch him",okuhambya
[GENERAL] to seize or get hold of,okuhambya
[GENERAL] to be confirmed into position or appointment,okuhamibwa
[GENERAL] to stick on something,okuhamira
[GENERAL] to stress a point,okuhamisiriza
[GENERAL] to encourage or reassure someone who is sick or discouraged,okuhamisiriza
[GENERAL] to assure someone or reaffirm that what one has said is true,okuhamiza
[GENERAL] (of a girl) to elope,okuhampuka
[GENERAL] of a man) to elope,okuhampura
[GENERAL] to dess in un improper way or unacceptable way,okuhampuza
[GENERAL] to be indecent,okuhampuza
[GENERAL] to confirm or to be sure that something is true,okuhamya
[GENERAL] to rebuke or correct someone,okuhana
[GENERAL] to talk to a child to change his or her behaviour,okuhana
[GENERAL] (of children) to do something one does not know to find out what will happen,okuhanahanurwa
[GENERAL] to experiment with something through play,okuhanahanurwa
[GENERAL] to fall from something e.g. a tree in an abrupt or dangerous way,okuhanantuka
[GENERAL] to do something suddenly and unexpectedly,okuhanantuka
"[GENERAL] to do things stubbornly without anybody's consent, or without control over one's actions",okuhananuka
[GENERAL] to act like a prig,okuhananurwa
[GENERAL] to become rough,okuhanda
[GENERAL] to grind cereals leaving some rough particles in the flour,okuhanda
[GENERAL] to work hard,okuhanda-bunaku
[GENERAL] to say a lot of things that do not make sense,okuhandagatana
[GENERAL] to climb or to jump on something,okuhandama
[GENERAL] to write,okuhandiika
[GENERAL] to remove something especially removing a jigger from a foot,okuhanduura
[GENERAL] to strain oneself as a result of standing for a long time and by the time,okuhanduura
[GENERAL] to create,okuhanga
[GENERAL] to stare,okuhanga-amaiso
[GENERAL] to help or give support to someone,okuhangaana
[GENERAL] to live long,okuhangaara
[GENERAL] to be creative,okuhangahanga
[GENERAL] to starve or go hungry,okuhanganga
[GENERAL] to have difficulty while giving birth or when the after birth fails to come out,okuhanganirwa
[GENERAL] to take long to get married,okuhangara
[GENERAL] to support by bearing all or part of the weight or burden of somebody,okuhangirira
[GENERAL] to repair,okuhangirira
[GENERAL] to be very fond of something,okuhangisa
[GENERAL] to grow fat or to become big,okuhanguha
[GENERAL] to come unexpectedly,okuhanguka
[GENERAL] to win or overcome something,okuhangura
[GENERAL] widen or to enlarge,okuhangusa
[GENERAL] to become archaic,okuhanguuka
[GENERAL] to become unfashionable,okuhanguuka
[GENERAL] to expire or get out of style or out of fashion,okuhanguura
[GENERAL] to raise something,okuhanika
[GENERAL] to put bananas in a pit so that they can rippen,okuhanika
[GENERAL] to discuss something,okuhanuura
[GENERAL] to defaecate,okuhanvuura
[GENERAL] (of animals) to feed,okuhanza
[GENERAL] to scratch,okuhara
[GENERAL] to scratch the surface of something with a sharp or pointed object,okuharaatura
[GENERAL] to play about,okuharaatwa
[GENERAL] to be in a critical condition,okuharabagana
[GENERAL] to scratch something by dragging it along a rough surface,okuharabura
[GENERAL] to remove the surface layer off something using a sharp object,okuharagata
[GENERAL] to make someone restless,okuharahaaza
[GENERAL] to make an attempt,okuharahara
[GENERAL] to do shoddy work,okuharambura
[GENERAL] to dislike someone and mistreat him or her as a result,okuharana
[GENERAL] to dislike each other intensely,okuharangatana
[GENERAL] to lose interest in something,okuhararuka
[GENERAL] to get used to something to the extent that it no longer excites you,okuhararuka
[GENERAL] to be proud of something or someone,okuharaza
[GENERAL] to force someone to do something,okuhariiriza
[GENERAL] to marry a second wife adding her to the first one,okuharika
[GENERAL] to crave for something,okuharira
[GENERAL] to act like a lunatic,okuhariza
[GENERAL] to drag or force someone to do something against their will,okuharura
[GENERAL] to pull something with force,okuharura
[GENERAL] to give birth to twins,okuhasa
[GENERAL] to feel a shooting pain in the back,okuhasa
[GENERAL] to grow while joined together,okuhasana
[GENERAL] to split or separate twin plantains,okuhasanuura
[GENERAL] to perform rituals at the initiation of twins one week after their birth,okuhasanuura
[GENERAL] to insert something into another,okuhatika
[GENERAL] to pull or get something out of a congested place using force,okuhatuura
[GENERAL] to compete,okuhayana
[GENERAL] to be disobedient,okuhaza
[GENERAL] to get something out of one's mind,okuheba
[GENERAL] to give up on something,okuheba
[GENERAL] to stammer,okuhebeba
[COMMON_ANIMALS] (of a he-goat) to scream while mating,okuhebeba
[GENERAL] (usually negative) to do something beyond acceptable limits,okuhebesereza
[GENERAL] to go beyond the limits of what is expected of you,okuhebya
[GENERAL] to walk while staggering because of being very tired,okuheegaheega
[GENERAL] to woo a woman,okuheeheeta
[GENERAL] to express the desire to have sex with a woman,okuheeheeta
[GENERAL] to carry a baby on the back,okuheeka
[GENERAL] to form cobs on the maize plant,okuheeka
[GENERAL] to kill a person,okuheekuura
[GENERAL] to take up arms to fight an established government,okuheekera
[GENERAL] to carry a child on the back all the time,okuheekerera
[GENERAL] to carry all kinds of luggage,okuheekerera
[GENERAL] to push a child during delivery,okuheera
[EDUCATION_AND_LEARNING] to pay school fees for someone,okuheera
[COMMON_ANIMALS] to set a dog onto somebody,okuheerereza
[GENERAL] to give,okuheereza
[GENERAL] to serve,okuheereza
[GENERAL] (of a blacksmith) to forge and shape iron with a hammer and anvil,okuheesa
[GENERAL] to walk slowly and in an elegant way,okuhegeya
[GENERAL] to clean after passing stool,okuheha
[GENERAL] to hide a pregnacy by contracting the stomach,okuheheeza
[HEALTH_AND_MEDICINE] to breath heavily and produce sound esepcially after an asthma attack,okuheijeera
[GENERAL] to bare your teeth to someone with an intention of insulting that person,okuhema
[GENERAL] to light a lamp or make a fire,okuhemba
[GENERAL] to take gifts to one's daughter when she gives birth for first time,okuhemba
[GENERAL] to take food to the people who are busy in the garden cultivating,okuhemba
[GENERAL] to tap water from the roof,okuhembeka
[GENERAL] to light fire for cows,okuhemberera
[GENERAL] to harvest corn and leave the plant standing,okuhembura
[GENERAL] to become stunted,okuhempura
[GENERAL] to be embarassed,okuhemuka
[GENERAL] to embarrass someone,okuhemura
[GENERAL] to be a disgrace,okuhemurana
[GENERAL] to do something to offend someone indirectly,okuhena
[GENERAL] to break something,okuhenda
[GENERAL] to close the eyes of a dead person,okuhenda-amaiso
[GENERAL] to perform a ritual when a son-in-law has just lost a mother-in-law,okuhenda-endoso
[GENERAL] to get broken,okuhendeka
[GENERAL] to work hard for someone,okuhendekera
[GENERAL] to finish or conclude a talk,okuhendera
[GENERAL] to insult someone,okuhenduura
[GENERAL] to disappear into something e.g.a forest,okuhenengera
[GENERAL] to fall over something,okuhenengera
[GENERAL] to go in a group,okuhenenkura
[GENERAL] to fall from a raised place,okuhenentuka
[GENERAL] to expose something that is covered,okuhenentura
[GENERAL] to search for what to eat,okuhenentwa
[GENERAL] to acknowledge that something has appeared or disappeared,okuhenga
[GENERAL] to bend to one side,okuhengama
[GENERAL] to tilt something at an angle,okuhengeka
[GENERAL] to trap something (e.g. water)into a container,okuhengeneka
[GENERAL] to expose ones nakedness by pulling up a garment,okuhenuura
[GENERAL] to laugh excessively,okuhenuza
[GENERAL] to scold someone,okuhera
[GENERAL] to be in the last position,okuhera
[GENERAL] to be near or next to,okuhereera
[COMMON_ANIMALS] to set a dog to someone,okuhereereza
[GENERAL] to attend to someone or something last,okuhereeruka
[GENERAL] to give animals to someone to look after them on your behalf,okuhereka
[GENERAL] to be in the last position,okuherera
[GENERAL] to disappear in a place where someone has gone,okuhererayo
[GENERAL] to be close to someone or something,okuhererwa
[GENERAL] to reach out to everyone,okuherura
"[GENERAL] to take back what had been given to you, e.g. cows, goats",okuheruura
[GENERAL] to quarrel or exchange words of humiliation with someone as a way of expressing anger,okuhesura
[GENERAL] to insult one another,okuhesurana
[GENERAL] to finish what one was doing,okuheza
[GENERAL] to happen or take place through out the entire period,okuheza
[GENERAL] to stir up or urge someone to do something,okuhiga
[GENERAL] to support,okuhigika
[GENERAL] to fix in a place,okuhigikira
[GENERAL] to grunt,okuhigima
[GENERAL] to make room for others,okuhigiza
[GENERAL] to step aside or give way,okuhigiza
[GENERAL] to fall over from the ground (e.g of a tree),okuhiguka
[GENERAL] to uproot or dig out of the ground,okuhigura
[GENERAL] to cry while looking at someone or something,okuhihira
[GENERAL] to hunt,okuhiiga
[GENERAL] to harvest root tubers e.g. sweet potatoes,okuhiiga
[GENERAL] to walk at a slow speed especially when one is very fat,okuhiigahiiga
[GENERAL] to persecute,okuhiiganisa
[GENERAL] to make a very deep and prolonged sound,okuhiija
[GENERAL] (used of clouds) to threaten to rain,okuhiika
[GENERAL] to help to make it easier for someone to do something by offering them ones' services or financial or material aid,okuhiira
[GENERAL] to be lucky,okuhiirwa
[GENERAL] (of food) to get ready for eating,okuhiisa
[GENERAL] (of fruits) to become ripe,okuhiisa
[GENERAL] to make local beer from ripe bananas and sorghum,okuhiisa
[GENERAL] to get something right,okuhika
[GENERAL] to arrive at a destination,okuhika
[GENERAL] to reach a common understanding or something,okuhikaana
[GENERAL] to be close to each other physically,okuhikaana
[GENERAL] to be righteous,okuhikiirira
[GENERAL] to fulfil,okuhikiiriza
[GENERAL] to join people in eating or drinking,okuhikirana
[GENERAL] to be a victim,okuhikirwa
"[GENERAL] to compose, e.g songs, poetry",okuhimba
[GENERAL] to be in a state where one is about to die,okuhimbana embaju
[GENERAL] to praise,okuhimbisa
[GENERAL] to resurrect from the dead,okuhimbuuka
[GENERAL] to bring back to life,okuhimbuuza
[GENERAL] to encourage someone to do something,okuhimbya
[GENERAL] to to praise someone for doing something nicely,okuhimbya
[GENERAL] (of fluids) to run fast,okuhimintuka
[COMMON_ANIMALS] draw blood from a cow's neck;mostly done by people who drink or cook blood like the Bahima,okuhimira
[GENERAL] to put a baby between the legs,okuhinda
[GENERAL] to change,okuhinduka
[GENERAL] to turn (e.g. a garment),okuhinduka
[GENERAL] to convert,okuhinduka
[GENERAL] to wear a garmet inside out,okuhinduriza
[GENERAL] to have a sudden change of weather with the appearance of rainy clouds,okuhinduriza
[GENERAL] to change something and replace it with another,okuhindurura
[GENERAL] to dig or cultivate,okuhinga
[GENERAL] to exchange something for another,okuhinga
[GENERAL] to exchange,okuhingaana
[GENERAL] to over-lap,okuhingikana
[GENERAL] to have someone cultivate your land,okuhingisa
[GENERAL] to assist people cultivate their garden,okuhingisiriza
[GENERAL] to register,okuhingiza
[GENERAL] to pass someone or something,okuhingura
[GENERAL] to finish a day's work,okuhinguuka
[GENERAL] to make people retire from the garden,okuhinguura
[GENERAL] make someone pass something,okuhinguza
[GENERAL] to gush out,okuhinintuka
[GENERAL] (of a penis) to erect,okuhinisa
[GENERAL] to get chopped into two,okuhinjuka
[GENERAL] to chop something into pieces,okuhinjura
[GENERAL] (of the lame people) to be unable to walk or work normally,okuhinyangwa
[GENERAL] (said of women) to pull clothes up to the knees as one moves,okuhinyirira
[GENERAL] to turn someone's hand in a painful way,okuhinyoora
"[GENERAL] to raise up the dead spirits so that they can disturb the living, either by using herbs or moving around the grave uttering chants",okuhinza
"[GENERAL] to set forth and go somewhere, never to return",okuhirayo
[GENERAL] to push down something and roll it over,okuhirika
[GENERAL] to fall down,okuhirima
[GENERAL] to develop scales on the skin usually on the feet as a result of one not bathing,okuhirimba
[GENERAL] (of food such as matooke) to be half cooked,okuhirimba
[GENERAL] to chop a log into pieces,okuhirimbura
[GENERAL] to make something roll,okuhiringisa
[GENERAL] to roll,okuhiringita
[GENERAL] to make something roll,okuhiringuza
[GENERAL] to set forth on activity enthusiatically,okuhirira
[GENERAL] to invoke evil spirits,okuhiriza
[GENERAL] to exceed in quality (especially beauty),okuhitwa
[GENERAL] to put on something (for example a dress or a pair of trousers) and fail to fasten it properly,okuhogora
[GENERAL] to bask in the sun,okuhogoza
[GENERAL] (the of Kinyankore dress) to put on a dress and shawl without a skirt,okuhogoza
[GENERAL] to become very soft,okuhoha
"[GENERAL] to lose air, e.g.from a baloon",okuhoha
[GENERAL] to plaster,okuhoma
[GENERAL] (of a ball) to shrivel,okuhomba
[GENERAL] to shrivel up,okuhombanya
[GENERAL] to peel or scrap off wall plaster,okuhomboora
[COMMON_ANIMALS] to put cow dung on the teats of a cow to stop a calf from sucking,okuhomera
[GENERAL] to undress in public,okuhompoora
[GENERAL] to survive (e.g. an accident)narrowly,okuhona
[GENERAL] (of cereals) to overgrow,okuhona
[GENERAL] to move in a different direction,okuhona
[GENERAL] to hit or knock,okuhonda
[GENERAL] to pound,okuhonda
[GENERAL] to oversleep,okuhondeeza
"[GENERAL] to be weak and dull,especially when sick",okuhondoberera
[GENERAL] (of a person or animals) to become weak or thin,okuhondooka
[GENERAL] to become chipped off of something,okuhongoka
"[GENERAL] to chip off from something, for example from wood, stone, glass, etc",okuhongora
[GENERAL] to remove the maize grains from the cob,okuhongora
[GENERAL] (of the sun weather) to abate: to become less strong,okuhongoza
[GENERAL] to gradually lose vitality and become thin and small,okuhononoka
[GENERAL] to rub away something with firm pressure,okuhonoora
"[GENERAL] to feel drowsy, to feel sleepy",okuhonya
[GENERAL] to develop wrinkles as with elderly people,okuhonya
"[GENERAL] to hug, to embrace",okuhoobeera
[GENERAL] to move far while searching for something,okuhoobooba
[GENERAL] to plead desperately for help or mercy,okuhooga
[GENERAL] to give up something that one values for the sake of something more important or valuable,okuhoogana
[GENERAL] to walk slowly without lifting one's feet off the ground,okuhoogooga
[GENERAL] to pay tax,okuhoora
[GENERAL] to draw in (the abdominal wall),okuhoora
[GENERAL] to revenge,okuhoora-enzigu
[GENERAL] roaring,okuhoorera
[GENERAL] to cool,okuhora
[GENERAL] (of a drink) to make cold or luke warm,okuhorahoza
[GENERAL] to put mud in a wattle wall while building traditional houses,okuhorobeka
[GENERAL] panting,okuhorogoma
[GENERAL] to lose weight,okuhoroota
[GENERAL] pronounciation of words by people who are offsprings of Bakiga and Banyankore,okuhorora
[GENERAL] moral decay,okuhota
[GENERAL] to be curved or styled e.g. hair,okuhotama
[GENERAL] to return or come back,okuhotoka
[GENERAL] to twist,okuhotora
[GENERAL] to return something,okuhotora
[GENERAL] to rub with much energy,okuhotorora
[GENERAL] to cool down something e.g. by mixing it with a cold fluid,okuhoza
[LEGAL_AND_LAW_MATTERS] to plead a case in court,okuhoza
[GENERAL] to make something cool down quickly,okuhozahoza
[GENERAL] to be greedy,okuhuba
"[GENERAL] to cover something for sometime,e.g. green bananas to make them ripen",okuhubika
[GENERAL] to be absent minded and disoriented,okuhuga
[GENERAL] to be soaked (of a gourd) in water and rot from inside,okuhuguta
[GENERAL] to be greedy,okuhugusa
[GENERAL] to change from bad to good behaviour,okuhuguuka
"[GENERAL] the facts, information,understanding and skills that a person has acquired through experience or education",okuhuguuka
[GENERAL] to clarify something,okuhuguura
[GENERAL] to kill the dying (whether for euthanasia or other reasons),okuhuhura
[GENERAL] to beat with a lot of strength,okuhuhura
[GENERAL] to rake a surface or scrape meat off a hide,okuhuhuura
[GENERAL] to dig a big but shallow patch while preparing land for millet growing,okuhuhuura
[GENERAL] to wheeze restlessly,okuhujeera
[GENERAL] to become blind,okuhuma
[GENERAL] to become a leper,okuhumaana
[GENERAL] to close one's eyes,okuhumagiza
[GENERAL] to gather wild berries,okuhumba
[GENERAL] to eat different kinds of foodstuffs within a short interval,okuhumbaguza
[GENERAL] to swarm around,okuhumbata
[GENERAL] to cover someone or something in order to hide it,okuhumbika
[GENERAL] to resurrect,okuhumbuuka
[GENERAL] to restore to life as believed of magicians,okuhumbuura
[GENERAL] to harvest everything in a garden,okuhumbuuza
[GENERAL] to pray for someone especially on a big assigment e.g. war,okuhumbya
[GENERAL] to pray for someone,okuhumbya
[GENERAL] to wink eyes,okuhumbya
[GENERAL] to close on's eyes,okuhumiriza
[GENERAL] to close the eyes,okuhumiza
[GENERAL] to open eyes,okuhumuura
[GENERAL] to visit someone too often,okuhuna
[GENERAL] to decorate,okuhunama
[GENERAL] to grow thin,okuhundama
[GENERAL] to cause starvation,okuhundika
[GENERAL] to lose lusture,okuhunduuka
[GENERAL] to make something fade,okuhunduura
[NATURE_AND_ENVIRONMENT] (crops) to come to the end of the harvest season when all fruits fall off,okuhunduura
[GENERAL] to renovate,okuhunduuza
[GENERAL] to run away from a threat and go to exile,okuhunga
[GENERAL] to become weak and feel dizzy especially when one is sick,okuhungabana
[GENERAL] to doze or to feel sleepy,okuhungira
[GENERAL] to look the other way,okuhunguka
[GENERAL] to pass in someone's home on a long journey,okuhunguka
[GENERAL] to wander,okuhungungwa
[GENERAL] to inherit a person's property or wife after his death,okuhungura
[GENERAL] to remove maize from a kob,okuhungura
[GENERAL] to shake the buttocks,okuhungura
[GENERAL] to lose some senses,okuhungutuka
[GENERAL] to move aimlessly when one is idle,okuhunguugwa
"[GENERAL] to shake, e.g. a container full of juice",okuhungwa
[GENERAL] to keep away insects from animals using leaves,okuhungesa
"[GENERAL] to store food (often cereals in a granary, etc)",okuhunika
[GENERAL] to keep in the mouth,okuhunika
[GENERAL] to have a nap,okuhunjagara
[GENERAL] (of the sun) to set: to disappear below the horizon,okuhunjagara
[GENERAL] (of a person) to grunt,okuhunjama
[GENERAL] to keep on moving from one place to another looking for food,okuhununtuka
[GENERAL] to flee from danger,okuhunyahunya
[GENERAL] to remove immature grain seeds from their husks,okuhunyura
"[HEALTH_AND_MEDICINE] to produce a child prematurely,usually during the seventh month of pregnancy",okuhunyura
[GENERAL] to sweep away things from place to place and the place becomes bare,okuhunyuuka
[HEALTH_AND_MEDICINE] to lose appetite due to pregnancy,okuhura
[GENERAL] to confuse two things one for the other,okuhurikana
[GENERAL] to listen,okuhurikiza
[GENERAL] to hear,okuhurira
[GENERAL] to keep in touch,okuhurizana
[GENERAL] to move secretly,okuhurubuka
"[GENERAL] to strip things of a common attachment from that attachment e.g. maizie,coffee, etc",okuhurubura
[GENERAL] to rot inside (said of gourd),okuhuruguta
[GENERAL] to respond to a call after someone has died,okuhurura
[GENERAL] to grow thin,okuhururuka
[GENERAL] to starve,okuhururura
[GENERAL] to be in pain,okuhururwa
[GENERAL] to happen very fast,okuhuruutuka
[GENERAL] to rush,okuhuruutuka
[GENERAL] to eat while making a noise,okuhuruutura
[GENERAL] to scare someone,okuhuruutura
[GENERAL] to pull someone very fast,okuhuruutura
[GENERAL] to call people in times of danger,okuhuruza
[GENERAL] to lose appetite for something,okuhurwa
[GENERAL] to miss a mark or target,okuhusa
[GENERAL] to be injured,okuhutaara
[GENERAL] to swing,okuhuuba
[GENERAL] to harvest all mature bananas of whatever size in the plantation,okuhuubya
[GENERAL] to shade or paint with parallel pencil lines or use colours to design something,okuhuuga
[GENERAL] to feel dizzy,okuhuugiza
[GENERAL] to hide,okuhuugiza
[GENERAL] to blow,okuhuuha
[GENERAL] to chase something away,okuhuuha
[GENERAL] to make fire on one side so as to enable bananas for beer to ripen fast,okuhuuhira
[GENERAL] to grow secondary hair at puberty stage,okuhuuhira
[GENERAL] to cause the sensation of intense burning pain,okuhuuhuuta
[GENERAL] to gulp,okuhuukura
[GENERAL] to eat food greedily,okuhuukura
[GENERAL] to hoot,okuhuuma
[GENERAL] to emit a scent of a specific kind,okuhuumura
"[GENERAL] to rest or go on holiday, or lunch break",okuhuumura
[GENERAL] (of a human beings) to die,okuhuumura
[GENERAL] to counsel or confort someone,okuhuumuriza
[GENERAL] to go back to school,okuhuumuruka
[GENERAL] to put something down briefly in order to rest,okuhuumuza
[GENERAL] to console or comfort someone in grief,okuhuumuza
[GENERAL] to retire someone,okuhuumuza
[GENERAL] to grunt,okuhuuna
[GENERAL] to grunt in bewilderment,okuhuunagira
[GENERAL] to smell on something ( especially done by dogs),okuhuunaho
[GENERAL] to thresh,okuhuura
[GENERAL] to move up and down looking for something and not finding it,okuhuurana
[GENERAL] to confuse two things,okuhuurikana
[GENERAL] to sip something e.g. soup,okuhuuta
