english,lunyoro
"[GENerAL] For I beg you, then, that your faith may not offer out; and you, when you repent, you will strengthen your brothers.","baitu nyowe nkesengereza habwawe, okuikiriza kwawe kutahwaho; naiwe obwolikagaruka okuhinduka, oligumya bene banyu."
"[GENerAL] For I beg you, then, that your faith may not give out;","baitu nyowe nkesengereza habwawe, okuikiriza kwawe kutahwaho; naiwe obwolikagaruka okuhinduka, oligumya bene banyu."
"[GENERAL] Pilate said to him, “Are you the king?” Jesus answered, “You tell that I am a king. I was born, and I came into the world to speak, and now I have become a fool. Whoever obeys my voice will obey me.”","Pirato yamugambira ati kandi iwe oli omukama? Yesu yagarukamu ati Nukwo ogambire, baitu nyowe ndi omukama. Nyowe nikyo nazalirwe, nikyo naizire omu nsi, ndange amananu. Owamananu wena ahu'ra iraka ryange."
"[GENERAL] Pilate said to him, “Are you the king?” Jesus answered, “You speak that I am a king. I was born, and I came into the world to speak, and now I have become a fool. Whoever obeys my voice will obey me.”","Pirato yamugambira ati kandi iwe oli omukama? Yesu yagarukamu ati Nukwo ogambire, baitu nyowe ndi omukama. Nyowe nikyo nazalirwe, nikyo naizire omu nsi, ndange amananu. Owamananu wena ahu'ra iraka ryange."
"[GENERAL] Pilate said to him, “Are you the king?” Jesus answered, “You say that he/she is a king. I was born, and I came into the world to speak, and now I have become a fool. Whoever obeys my voice will obey me.”","Pirato yamugambira ati kandi iwe oli omukama? Yesu yagarukamu ati Nukwo ogambire, baitu nyowe ndi omukama. Nyowe nikyo nazalirwe, nikyo naizire omu nsi, ndange amananu. Owamananu wena ahu'ra iraka ryange."
"[GENerAL] But some men did not arrive from James, and he ate with the Gentiles. When they arrived, he was kind to them and settled them in his house, so that he would be a source of encouragement to those who were being persecuted.","baitu ira, abantu abamu batakaizire okuruga owa Yakobo, yaryaga Nabamahanga: baitu abo obubaizire yayehinya nayesororamu, atinire abo abokusarwa."
"[GENerAL] But some men did not return from James, and he ate with the Gentiles. When they arrived, he was kind to them and settled them in his house, so that he would be a source of encouragement to those who were being persecuted.","baitu ira, abantu abamu batakaizire okuruga owa Yakobo, yaryaga Nabamahanga: baitu abo obubaizire yayehinya nayesororamu, atinire abo abokusarwa."
"[GENerAL] But some men did not come from James, and he ate with the Gentiles. When they arrived, he was kind to them and settled them in his house,","baitu ira, abantu abamu batakaizire okuruga owa Yakobo, yaryaga Nabamahanga: baitu abo obubaizire yayehinya nayesororamu, atinire abo abokusarwa."
"[GENerAL] That very darkness he took them and washed their wounds, and at once he and all his family were baptized.","Kandi yabatwara omu kasumi ako ekiro, yabanabisa ebitutumbuli byabu ebyemiigo; kandi yabatizibwa, uwe nenjuye yona ahonaho."
"[GENerAL] That very late hours he took them and washed their wounds, and at once he and all his family were baptized.","Kandi yabatwara omu kasumi ako ekiro, yabanabisa ebitutumbuli byabu ebyemiigo; kandi yabatizibwa, uwe nenjuye yona ahonaho."
"[GENERal] For the sake of the false brothers who have arrive into us in the dark has taken away our sins by means of Christ Jesus, so that they may lead us into error.","Obwa bene babu abebisuba, abaizire omu nsita omuli itwe okukehya ebitekerezo byaitu ebisuba omu Kristo Yesu, nukwo batukwase omu buiru:"
"[GENERal] For the sake of the false brothers who have return into us in the dark has taken away our sins by means of Christ Jesus, so that they may lead us into error.","Obwa bene babu abebisuba, abaizire omu nsita omuli itwe okukehya ebitekerezo byaitu ebisuba omu Kristo Yesu, nukwo batukwase omu buiru:"
"[GENERal] For the sake of the false brothers who have come into us in the dark has taken away our sins by means of Christ Jesus,","Obwa bene babu abebisuba, abaizire omu nsita omuli itwe okukehya ebitekerezo byaitu ebisuba omu Kristo Yesu, nukwo batukwase omu buiru:"
"[EDUCATION] But the chief priests and the Pharisees had already said, “If anyone knows where this man is, he will tell this and be taken away from him.”","Baitu Banyukatagara abakuru Nabafalisayo bakaba baragire ngu Omuntu wena araba amanyire namberali, agambe, bamukwate."
"[EDUCATION] But the chief priests and the Pharisees had already said, “If anyone knows where this man is, he will speak this and be taken away from him.”","Baitu Banyukatagara abakuru Nabafalisayo bakaba baragire ngu Omuntu wena araba amanyire namberali, agambe, bamukwate."
"[EDUCATION] But the chief priests and the Pharisees had already said, “If anyone knows where this man is, he will not say this and be taken away from him.”","Baitu Banyukatagara abakuru Nabafalisayo bakaba baragire ngu Omuntu wena araba amanyire namberali, agambe, bamukwate."
"[GENerAL] They hate the gospel because of you, because they cherish what is good and love what belongs to their ancestors.","Kandi ebyenjiri, bali banyanzigwa habwanyu: baitu ebyokukomwamu, nibagonzebwa habwa baisenkurubo."
"[GENerAL] They hate the gospel because of you, because they care for what is good and love what belongs to their ancestors.","Kandi ebyenjiri, bali banyanzigwa habwanyu: baitu ebyokukomwamu, nibagonzebwa habwa baisenkurubo."
"[GENerAL] They hate the gospel because of you, because they love what is good","Kandi ebyenjiri, bali banyanzigwa habwanyu: baitu ebyokukomwamu, nibagonzebwa habwa baisenkurubo."
"[GENERAL] God chose the weak things of the world to be ashamed of them, and he chose the glory of the heavenly bodies and of the earthly bodies, so that he might carry to nothing the living.","kandi ebyobugara ebyensi Ruhanga akabikomamu, akwase ensoni ebyamani: kandi nebitali byekitinisa ebya hansi nebigayibwa, Ruhanga akakomamu kandi nebitaroho, nukwo aburanganize ebiroho:"
"[GENERAL] God chose the weak things of the world to be ashamed of them, and he chose the glory of the heavenly bodies and of the earthly bodies, so that he might fetch to nothing the living.","kandi ebyobugara ebyensi Ruhanga akabikomamu, akwase ensoni ebyamani: kandi nebitali byekitinisa ebya hansi nebigayibwa, Ruhanga akakomamu kandi nebitaroho, nukwo aburanganize ebiroho:"
"[GENERAL] God chose the weak things of the world to be ashamed of them, and he chose the glory of the heavenly bodies and of the earthly bodies,","kandi ebyobugara ebyensi Ruhanga akabikomamu, akwase ensoni ebyamani: kandi nebitali byekitinisa ebya hansi nebigayibwa, Ruhanga akakomamu kandi nebitaroho, nukwo aburanganize ebiroho:"
"[GENerAL] For if I preach the Fine News, I have nothing to boast about; but whether I preach it, I myself or not, I will see it as if I did not preach the gospel.","Baitu obundaba nintebeza enjiri, tinyina kyokwenyumiza nyenka; baitu zirimbona obundihu'ra, rundi ndihwaho enjiri:"
"[GENerAL] For if I preach the Excellent News, I have nothing to boast about; but whether I preach it, I myself or not, I will see it as if I did not preach the gospel.","Baitu obundaba nintebeza enjiri, tinyina kyokwenyumiza nyenka; baitu zirimbona obundihu'ra, rundi ndihwaho enjiri:"
"[GENerAL] For if I preach the Good News, he/she has nothing to boast about; but whether I preach it, I myself or not, I will see it as if I did not preach the gospel.","Baitu obundaba nintebeza enjiri, tinyina kyokwenyumiza nyenka; baitu zirimbona obundihu'ra, rundi ndihwaho enjiri:"
"[GENERAL] I tell you, then, that the Law that God made four hundred","Kandi nikyo ndukugamba nti Ekiragano Ruhanga ekiyagumize kara, ebiragiro ebyakurutire emyaka bikumi bina mwasatu ehinguireho, tibikiihaho amani, nobukwakuba okuburanganiza omurago."
"[GENerAL] That very day some Pharisees came to him and said, “You must obtain out of here and go away, because Herod wants to kill you.”","Omu kasumi ako nubwo baizire Abafalisayo abamu, nibamugambira ngu Ruga hanu oyegendere: baitu Herode nase'ra okukuita."
"[GENerAL] That very day some Pharisees came to him and said, “You must receive out of here and go away, because Herod wants to kill you.”","Omu kasumi ako nubwo baizire Abafalisayo abamu, nibamugambira ngu Ruga hanu oyegendere: baitu Herode nase'ra okukuita."
"[GENerAL] That very day some Pharisees came to him and said, “You must get out of here and go away,","Omu kasumi ako nubwo baizire Abafalisayo abamu, nibamugambira ngu Ruga hanu oyegendere: baitu Herode nase'ra okukuita."
"[GENerAL] “Don't let anyone fool you or accuse you of evil,” he told them. “You will obtain your share of the reward.”","Mutaligiza mani omuntu wena, nobukwakuba okutonga okubi; munihege empera yanyu."
"[GENerAL] “Don't let anyone fool you or accuse you of evil,” he told them. “You will receive your share of the reward.”","Mutaligiza mani omuntu wena, nobukwakuba okutonga okubi; munihege empera yanyu."
"[GENerAL] When he heard Peter's voice, he did not leave the room for joy, but went in","Obuyahulire iraka rya Petero, atakinguleho oruigi obwokusemererwa, baitu yatahamu bwango nagamba Petero ayemerire aheru ha ruigi."
"[GENERAL] In the Law, I could tell that everything is purified by blood, and no blood can cover sins.","Kandi omu biragiro rundi mbaire ninsobora okugamba nti ebintu byona byogibwa esagama, kandi hatali okusesa esagama busaho okulekera ebibi.]"
"[GENERAL] In the Law, I could speak that everything is purified by blood, and no blood can cover sins.","Kandi omu biragiro rundi mbaire ninsobora okugamba nti ebintu byona byogibwa esagama, kandi hatali okusesa esagama busaho okulekera ebibi.]"
"[GENERAL] In the Law, I could say that everything is purified by blood,","Kandi omu biragiro rundi mbaire ninsobora okugamba nti ebintu byona byogibwa esagama, kandi hatali okusesa esagama busaho okulekera ebibi.]"
[GENERAL] Or do we carry revenge on the Lord? Or are we stronger than he?,Rundi tumukwasa ihali Mukama waitu? rundi tuli bamani okukira uwe?
[GENERAL] Or do we bring revenge on the Lord? Or are we stronger than he?,Rundi tumukwasa ihali Mukama waitu? rundi tuli bamani okukira uwe?
"[GENerAL] So Jesus went back home and found a kid lying on the bed, and the spirit came out of him.","Yagarukayo omu njuye, yasanga omwana abyamibwe ha kitabu, nomuzimu gumurugireho."
"[GENerAL] So Jesus went back home and found a young one lying on the bed, and the spirit came out of him.","Yagarukayo omu njuye, yasanga omwana abyamibwe ha kitabu, nomuzimu gumurugireho."
"[GENERAL] They did not discover the one who had come back, and they did not see the one whom God had sent back to give thanks to God for this foreigner?",Taaboine abagarukire okuija?Kambanu abatumirwe Ruhanga okuija okukugiza Ruhanga omunyaihanga onu?
"[GENERAL] They did not locate the one who had come back, and they did not see the one whom God had sent back to give thanks to God for this foreigner?",Taaboine abagarukire okuija?Kambanu abatumirwe Ruhanga okuija okukugiza Ruhanga omunyaihanga onu?
"[GENERAL] They did not find the one who had come back,",Taaboine abagarukire okuija?Kambanu abatumirwe Ruhanga okuija okukugiza Ruhanga omunyaihanga onu?
"[GENerAL] “I will provide you all these things,” he said to him, “if you will make me clean.”","yamugambira ati Ebi byona ndabikuha, obworantereza amaju okundamya."
"[GENerAL] “I will offer you all these things,” he said to him, “if you will make me clean.”","yamugambira ati Ebi byona ndabikuha, obworantereza amaju okundamya."
"[GENerAL] “I will not give you all these things,” he said to him, “if you will make me clean.”","yamugambira ati Ebi byona ndabikuha, obworantereza amaju okundamya."
"[GENERAL] Meal is to be enjoyed everywhere, and food is to eat. But God will take away both. The body is not to be used for sexual immorality, but to serve the Lord and the Lord as a body.","Ebyokurya bisemerire enda, kandi enda esemerire ebyokurya: baitu Ruhanga alibiihaho byombi. Kandi omubiri tiguli obwokusihana, baitu obwa Mukama waitu, kandi Mukama waitatwe obwomubiri:"
"[GENERAL] Nourishment is to be enjoyed everywhere, and food is to eat. But God will take away both. The body is not to be used for sexual immorality, but to serve the Lord and the Lord as a body.","Ebyokurya bisemerire enda, kandi enda esemerire ebyokurya: baitu Ruhanga alibiihaho byombi. Kandi omubiri tiguli obwokusihana, baitu obwa Mukama waitu, kandi Mukama waitatwe obwomubiri:"
"[GENerAL] You look at that faith worked with him, and by faith faith he was made perfect.","Oboine ngu okuikiriza kukakora hamu nokukorakwe, kandi obwokukora okuikiriza kukahikirizibwa:"
"[GENerAL] You observe that faith worked with him, and by faith faith he was made perfect.","Oboine ngu okuikiriza kukakora hamu nokukorakwe, kandi obwokukora okuikiriza kukahikirizibwa:"
"[GENerAL] You see that faith worked with him,","Oboine ngu okuikiriza kukakora hamu nokukorakwe, kandi obwokukora okuikiriza kukahikirizibwa:"
"[GENerAL] So Jesus called him and began to rebuke him, and he left him. He looked enjoy a dead man.","Yamute'ra, yabanza okumuhana, yamurugaho: yasisana afire."
"[GENerAL] So Jesus called him and began to rebuke him, and he left him. He looked love a dead man.","Yamute'ra, yabanza okumuhana, yamurugaho: yasisana afire."
"[GENerAL] The servant answered, ‘Sir, he/she has kept this whole year from being a burden to you.","Yagamba ati Mukama wange, guleke nomwaka gunu, obundikahikya okugwombera nokugulimamu obusa:"
"[GENerAL] The servant answered, ‘Sir, I do not have kept this whole year from being a burden to you.","Yagamba ati Mukama wange, guleke nomwaka gunu, obundikahikya okugwombera nokugulimamu obusa:"
"[GENERAL] he/she has given you, but do not use your freedom to cover up the evil, but to be slaves of God.","nkabobugabe, baitu mutarukukoza obugabe bwanyu okusweke'ra obubi, baitu nkabairu rubale aba Ruhanga."
"[GENERAL] For this reason I believe in you, that I believe all that the Law and the writings of the prophets tell:","Kandi kinu ninkiikiriza namberoli nti Nkomuhanda okuguli bo ogubeta ekicweka, nukwo nko'ra Ruhanga wa baisenkuru itwe, ninyikiriza byona ebyaragirwe omu biragiro, kandi ebyahandikirwe omu banabi:"
"[GENERAL] For this reason I believe in you, that I believe all that the Law and the writings of the prophets speak:","Kandi kinu ninkiikiriza namberoli nti Nkomuhanda okuguli bo ogubeta ekicweka, nukwo nko'ra Ruhanga wa baisenkuru itwe, ninyikiriza byona ebyaragirwe omu biragiro, kandi ebyahandikirwe omu banabi:"
"[GENERAL] For this reason I believe in you, that I believe all that the Law","Kandi kinu ninkiikiriza namberoli nti Nkomuhanda okuguli bo ogubeta ekicweka, nukwo nko'ra Ruhanga wa baisenkuru itwe, ninyikiriza byona ebyaragirwe omu biragiro, kandi ebyahandikirwe omu banabi:"
"[EDUCATION] So you said to them, “The tomb was kept for a day until the third day, so that his disciples would not arrive and steal him. They said to the people, ‘He has been raised from death,’ and the last one was even worse than the first.”","Nukwo oragire balindire kimu ekituro, okuhika ha kiro ekyakasatu, abegeswabe, rundi baleke kuija okumuiba, nibagambira abantu ngu Ahumbukire omu bafu: kandi omuhaba okwenyuma kulikira obubi okwokubanza."
"[EDUCATION] So you said to them, “The tomb was kept for a day until the third day, so that his disciples would not return and steal him. They said to the people, ‘He has been raised from death,’ and the last one was even worse than the first.”","Nukwo oragire balindire kimu ekituro, okuhika ha kiro ekyakasatu, abegeswabe, rundi baleke kuija okumuiba, nibagambira abantu ngu Ahumbukire omu bafu: kandi omuhaba okwenyuma kulikira obubi okwokubanza."
"[GENerAL] But since the time of the burning bush, Moses has been study in all the towns, including the synagogues every Sabbath.","Baitu okuruga obusinge obwaira Musa ayina omu rubuga rwona abamugambaho, obwasomebwa omu maso'rokaniro Sabiti zona."
"[GENerAL] But since the time of the burning bush, Moses has been look through in all the towns, including the synagogues every Sabbath.","Baitu okuruga obusinge obwaira Musa ayina omu rubuga rwona abamugambaho, obwasomebwa omu maso'rokaniro Sabiti zona."
"[GENERAL] For the overseer must be a source of encouragement to you, just as God is a source for all. He is not gradual, slow, and stubborn; he does not lie to the wine, nor does he lie to it, nor is he a drunkard or a glutton or a drunkard.","baitu omurolerezi kimuhikirire kubataho ekyokuhanwa, nkomukeeto wa Ruhanga; atali wobwereme, atali wekiniga, atarukukunganira ha marwa, atatera atali mwegombi wamagoba,"
"[GENERAL] For the overseer must be a source of encouragement to you, just as God is a source for all. He is not unhurried, slow, and stubborn; he does not lie to the wine, nor does he lie to it, nor is he a drunkard or a glutton or a drunkard.","baitu omurolerezi kimuhikirire kubataho ekyokuhanwa, nkomukeeto wa Ruhanga; atali wobwereme, atali wekiniga, atarukukunganira ha marwa, atatera atali mwegombi wamagoba,"
"[GENERAL] For the overseer must be a source of encouragement to you, just as God is a source for all. He is not slow, slow,","baitu omurolerezi kimuhikirire kubataho ekyokuhanwa, nkomukeeto wa Ruhanga; atali wobwereme, atali wekiniga, atarukukunganira ha marwa, atatera atali mwegombi wamagoba,"
"[GENERAL] to carry judgment on all, to condemn all those who do not obey God, because they have done evil in the past and have done the terrible things to those who are not godly.","okucwera bona omusango, nokuhambiriza omusango bona abatarukutina Ruhanga, obwengeso zabu zano ezobutatina Ruhnaga ezibakozire kubi: nobwebigambo byona ebigumangaine ebihikirire abasisi abatarokutina Ruhanaga ebibamugambireho."
"[GENERAL] to fetch judgment on all, to condemn all those who do not obey God, because they have done evil in the past and have done the terrible things to those who are not godly.","okucwera bona omusango, nokuhambiriza omusango bona abatarukutina Ruhanga, obwengeso zabu zano ezobutatina Ruhnaga ezibakozire kubi: nobwebigambo byona ebigumangaine ebihikirire abasisi abatarokutina Ruhanaga ebibamugambireho."
"[GENERAL] to bring judgment on all, to condemn all those who do not obey God, because they have done evil in the past","okucwera bona omusango, nokuhambiriza omusango bona abatarukutina Ruhanga, obwengeso zabu zano ezobutatina Ruhnaga ezibakozire kubi: nobwebigambo byona ebigumangaine ebihikirire abasisi abatarokutina Ruhanaga ebibamugambireho."
"[GENERAL] You, too, are a man who judges those who do these things","Naiwe omuntu anyakuhana abo abakora ebi, nobikora wenka, otekerize ngu olijunwa omu kuhana kwa Ruhanga?"
[GENERAL] You are built on the foundation of the apostles,"mwombekerwe ha miganda yabakwenda nabanabi, Kristo Yesu wenka niryo ibale erikuru eryaha karugu:"
"[GENERAL] You, then, are enemies of Christ, who need to be judged by the Law. You have turned away from your sins by means of God's grace.","Mubaganizibwemu na Kristo, inywe abarukugonza okuiibwaho omusango obwebiragiro; mugwire okuruga omu mbabazi."
"[GENERAL] You, then, are enemies of Christ, who desire to be judged by the Law. You have turned away from your sins by means of God's grace.","Mubaganizibwemu na Kristo, inywe abarukugonza okuiibwaho omusango obwebiragiro; mugwire okuruga omu mbabazi."
"[GENerAL] But do not be glad when the demons hear you, but be glad","Baitu eki mutalisisemere'rwa emizimu okubahu'ra; baitu nikyo musemere'rwe, amahanga ganyu okuhandikwa omu iguru."
"[GENERAL] For no human being will be put right with God by doing what the Law requires, but he will arrive to know sin by means of the Law.",baitu obwemirimo eyebiragiro busaho mubiri gwona guliihibwaho omusango omu maisoge: baitu omu biragiro nuho haruga okumanya ekibi.
"[GENERAL] For no human being will be put right with God by doing what the Law requires, but he will return to know sin by means of the Law.",baitu obwemirimo eyebiragiro busaho mubiri gwona guliihibwaho omusango omu maisoge: baitu omu biragiro nuho haruga okumanya ekibi.
"[GENERAL] For no human being will be put right with God by doing what the Law requires, but he will not come to know sin by means of the Law.",baitu obwemirimo eyebiragiro busaho mubiri gwona guliihibwaho omusango omu maisoge: baitu omu biragiro nuho haruga okumanya ekibi.
[RELIGIOUS] Those who learn to do fine without being persecuted do not fight.,"kandi abo bege okukozaga emirimo yona emirungi obwebirukutagibwa, bataba abatarukwana."
[RELIGIOUS] Those who learn to do excellent without being persecuted do not fight.,"kandi abo bege okukozaga emirimo yona emirungi obwebirukutagibwa, bataba abatarukwana."
"[GENerAL] “I will provide you all this authority and all the glory you have,” the Devil said to him. “I have been given it to you, and I will give it to anyone you want.”","Setani yamugambira ati Ndakuha iwe obusobozi bunu bwona, nekitinisa kyamu: baitu nkahebwa nyowe; kandi ngabira oungonza wena."
"[GENerAL] “I will offer you all this authority and all the glory you have,” the Devil said to him. “I have been given it to you, and I will give it to anyone you want.”","Setani yamugambira ati Ndakuha iwe obusobozi bunu bwona, nekitinisa kyamu: baitu nkahebwa nyowe; kandi ngabira oungonza wena."
"[GENerAL] “I will give you all this authority and all the glory you have,” the Devil said to him. “he/she has been given it to you, and I will give it to anyone you want.”","Setani yamugambira ati Ndakuha iwe obusobozi bunu bwona, nekitinisa kyamu: baitu nkahebwa nyowe; kandi ngabira oungonza wena."
"[GENerAL] They said to Aaron, “Make us gods who will lead us. We do not understand what has happened to this Moses, who brought us out of Egypt.”","bagambira Aroni ngu Otuko'le baruhanga abalitwebembera: baitu Musa ogu, ayatuihire omu nsi ya Misiri, titumanyire okwabaire."
"[GENerAL] They said to Aaron, “Make us gods who will lead us. We do not learn what has happened to this Moses, who brought us out of Egypt.”","bagambira Aroni ngu Otuko'le baruhanga abalitwebembera: baitu Musa ogu, ayatuihire omu nsi ya Misiri, titumanyire okwabaire."
"[EDUCATION] He said this in a private meeting and taught in the Temple, and no one arrested him, because his hour had not yet arrive.","Ebigambo ebi akabigamba omu ryahu'ro, nayegesa omu yekaru: kandi busaho ayamukwasire; baitu akasumike kakaba katakahikire."
"[EDUCATION] He said this in a private meeting and taught in the Temple, and no one arrested him, because his hour had not yet return.","Ebigambo ebi akabigamba omu ryahu'ro, nayegesa omu yekaru: kandi busaho ayamukwasire; baitu akasumike kakaba katakahikire."
"[EDUCATION] He said this in a private meeting and taught in the Temple, and no one arrested him,","Ebigambo ebi akabigamba omu ryahu'ro, nayegesa omu yekaru: kandi busaho ayamukwasire; baitu akasumike kakaba katakahikire."
[GENERAL] Was Christ ever with you or was he with you when you believed in him,Kristo naterana ata na Beriali? Rundi arukuikiriza nabagana ata natarukuikiriza?
"[GENerAL] So Jesus left and followed him, because he did not understand what the angel had done, but thought he had seen a vision.","Kandi yaturuka namukuratira; baitu atamanye byamananu maraika ebiyakozire, baitu akatekereza aboine okwolekwa."
"[GENerAL] So Jesus left and followed him, because he did not learn what the angel had done, but thought he had seen a vision.","Kandi yaturuka namukuratira; baitu atamanye byamananu maraika ebiyakozire, baitu akatekereza aboine okwolekwa."
[GENerAL] So Jesus left,"Kandi yaturuka namukuratira; baitu atamanye byamananu maraika ebiyakozire, baitu akatekereza aboine okwolekwa."
"[GENerAL] When we are prepared, we pray for it. We have become enjoy the world's garbage heap, where everything is destroyed until this very day.","Obututebwaho ebibi tusabira: tukafoka nkehunda eyensi, nebiragazibwaho bya byona nokuhikya hati."
"[GENerAL] When we are prepared, we pray for it. We have become love the world's garbage heap, where everything is destroyed until this very day.","Obututebwaho ebibi tusabira: tukafoka nkehunda eyensi, nebiragazibwaho bya byona nokuhikya hati."
"[GENerAL] When we are not prepared, we pray for it. We have become like the world's garbage heap, where everything is destroyed until this very day.","Obututebwaho ebibi tusabira: tukafoka nkehunda eyensi, nebiragazibwaho bya byona nokuhikya hati."
[EDUCATION] He went on his way through the towns and villages to teach and to walk to Jerusalem.,"Kandi akagenda omu muhandagwe omu mbuga nomu makanayegesa, nagenda hali Yerusalemu."
[EDUCATION] He went on his way through the towns and villages to teach and to travel to Jerusalem.,"Kandi akagenda omu muhandagwe omu mbuga nomu makanayegesa, nagenda hali Yerusalemu."
"[GENERAL] I tell you, then, that the Holy Spirit will teach you what you must tell.",baitu Omwoyo Ogurukwera nubwo alibegesa ekibasemerire okugamba.
"[GENERAL] I tell you, then, that the Holy Spirit will teach you what you must speak.",baitu Omwoyo Ogurukwera nubwo alibegesa ekibasemerire okugamba.
"[GENERAL] So then, look at the fine and the hard work of God's people, which he has given you to do. But if you remain in his goodness, you too will be cut off from him.","Nukwo orole oburungi nokugumangana ebya Ruhanga: hali abo abagwire okugumangana: baitu haliwe obwoikara omu burungi, nubwo olitemwaho."
"[GENERAL] So then, look at the excellent and the hard work of God's people, which he has given you to do. But if you remain in his goodness, you too will be cut off from him.","Nukwo orole oburungi nokugumangana ebya Ruhanga: hali abo abagwire okugumangana: baitu haliwe obwoikara omu burungi, nubwo olitemwaho."
"[GENERAL] So then, look at the good","Nukwo orole oburungi nokugumangana ebya Ruhanga: hali abo abagwire okugumangana: baitu haliwe obwoikara omu burungi, nubwo olitemwaho."
"[GENERAL] Jesus said to them, “You yourselves understand very well that a Jew is not allowed to join a Gentile or come to him because God has shown me that I must not call anyone who is a Gentile nor a sinner.","yabatebeza, yabagambira ati Inywe mumanyire kyomuziro omuntu Omuyudaya okuterana nomunyaihanga, nobukwakuba okuija namberali; baitu Ruhanga akanyoleka ndeke okweta omuntu wena wensi, nobwakuba omubi:"
"[GENERAL] Jesus said to them, “You yourselves learn very well that a Jew is not allowed to join a Gentile or come to him because God has shown me that I must not call anyone who is a Gentile nor a sinner.","yabatebeza, yabagambira ati Inywe mumanyire kyomuziro omuntu Omuyudaya okuterana nomunyaihanga, nobukwakuba okuija namberali; baitu Ruhanga akanyoleka ndeke okweta omuntu wena wensi, nobwakuba omubi:"
"[GENERAL] Jesus said to them, “You yourselves know very well that a Jew is not allowed to join a Gentile or come to him","yabatebeza, yabagambira ati Inywe mumanyire kyomuziro omuntu Omuyudaya okuterana nomunyaihanga, nobukwakuba okuija namberali; baitu Ruhanga akanyoleka ndeke okweta omuntu wena wensi, nobwakuba omubi:"
"[GENerAL] Jesus said to them, “Moses allowed you to divorce your wives because you are so hard to deal with. And before that, it was not enjoy that.",Yabagambira ati Obwokugumangana okwomu mitima yanyu Musa nikyo yaikiririze okubinga bakazi banyu; kandi kara na kara kikaba kitali kiti.
"[GENerAL] Jesus said to them, “Moses allowed you to divorce your wives because you are so hard to deal with. And before that, it was not love that.",Yabagambira ati Obwokugumangana okwomu mitima yanyu Musa nikyo yaikiririze okubinga bakazi banyu; kandi kara na kara kikaba kitali kiti.
"[GENerAL] Jesus said to them, “Moses allowed you to divorce your wives because you are so hard to deal with.",Yabagambira ati Obwokugumangana okwomu mitima yanyu Musa nikyo yaikiririze okubinga bakazi banyu; kandi kara na kara kikaba kitali kiti.
[GENERAL] I need to know that you have been given the Spirit by the deeds of the Law or by the obedience of the faith.,"Nikyo kyonka ngondeze okumanya halinywe, Mukahabwa Omwoyo obwemirimo yebiragiro? Rundi obwokuhu'ra okwokuikiriza?"
[GENERAL] I desire to know that you have been given the Spirit by the deeds of the Law or by the obedience of the faith.,"Nikyo kyonka ngondeze okumanya halinywe, Mukahabwa Omwoyo obwemirimo yebiragiro? Rundi obwokuhu'ra okwokuikiriza?"
[GENERAL] I do not want to know that you have been given the Spirit by the deeds of the Law or by the obedience of the faith.,"Nikyo kyonka ngondeze okumanya halinywe, Mukahabwa Omwoyo obwemirimo yebiragiro? Rundi obwokuhu'ra okwokuikiriza?"
[EDUC paper] So Jesus went into the home and taught.,"Kandi yagendagendaga omu mbaju zona, nayegesa."
[EDUC paper] So Jesus went into the dwelling and taught.,"Kandi yagendagendaga omu mbaju zona, nayegesa."
"[GENERAL] But when sin saw the time, it did","baitu ekibi obukyaboine omwanya, kikako'ra omuli nyowe okwegomba kwona obwekiragiro eki: baitu ha biragiro bitali ekibi buli kifire."
"[EDUCATION] Instruct the older men to be sober and sound in their faith, cherish, and endurance.","okwegesa okwomire; abasaija abagurusi babe abatali batamizi, abarumu ekitinisa niberinda, bomire omu kuikiriza nomu kugonza, nomukugumisiriza;"
"[EDUCATION] Instruct the older men to be sober and sound in their faith, care for, and endurance.","okwegesa okwomire; abasaija abagurusi babe abatali batamizi, abarumu ekitinisa niberinda, bomire omu kuikiriza nomu kugonza, nomukugumisiriza;"
"[GENERAL] It was drunk in all Joppa, and numerous believed in the Lord.",Kandi kikamanywa omu Yopa yona; baingi baikiriza Mukama waitu.
"[GENERAL] It was drunk in all Joppa, and several believed in the Lord.",Kandi kikamanywa omu Yopa yona; baingi baikiriza Mukama waitu.
"[GENERAL] It was drunk in all Joppa,",Kandi kikamanywa omu Yopa yona; baingi baikiriza Mukama waitu.
"[GENerAL] He ordered the carriage to stand still, and they both went down into the liquid, Philip and the official; and he baptized him.","Kandi yaragira egali okweme'raho: bombi basirimuka omu maizi, Firipo nomukonwa: yamubatiza."
"[GENerAL] He ordered the carriage to stand still, and they both went down into the fluid, Philip and the official; and he baptized him.","Kandi yaragira egali okweme'raho: bombi basirimuka omu maizi, Firipo nomukonwa: yamubatiza."
"[EDUCATION] Jesus said to him, “Well done, fine servant! You are a faithful servant of God, working with a large quantity of money to make ten cities.","Yamugambira ati Okozire, iwe omuiru rubale omurungi. Baitu okaboli wokwesiga hali akakaito, olemege embuga ikumi."
"[EDUCATION] Jesus said to him, “Well done, excellent servant! You are a faithful servant of God, working with a large quantity of money to make ten cities.","Yamugambira ati Okozire, iwe omuiru rubale omurungi. Baitu okaboli wokwesiga hali akakaito, olemege embuga ikumi."
"[GENERAL] The flesh is the body,",Kandi ekiri omubiri guba mubiri; ekiri Omwoyo guba mwoyo.
